#multi:
,mass A,,mass B,,mass C,,mass D,,
t,x,y,x,y,x,y,x,y,
1.269904E1,9.322644E-2,6.119635E-2,1.076056E-1,8.961218E-2,1.284864E-1,7.300995E-2,1.286686E-1,5.233142E-2
1.271570E1,9.322644E-2,6.119635E-2,1.074516E-1,8.968922E-2,1.283029E-1,7.308128E-2,1.284546E-1,5.223969E-2
1.273237E1,9.310413E-2,6.125751E-2,1.074130E-1,8.972774E-2,1.284048E-1,7.282651E-2,1.284241E-1,5.193395E-2
1.274903E1,9.304298E-2,6.125751E-2,1.076056E-1,8.953514E-2,1.280787E-1,7.347874E-2,1.281947E-1,5.176579E-2
1.276569E1,9.304298E-2,6.131866E-2,1.079330E-1,8.926551E-2,1.285373E-1,7.234752E-2,1.280724E-1,5.175051E-2
1.278236E1,9.316529E-2,6.131866E-2,1.079330E-1,8.918848E-2,1.285169E-1,7.248001E-2,1.281336E-1,5.171993E-2
1.279902E1,9.328760E-2,6.131866E-2,1.079330E-1,8.918848E-2,1.283782E-1,7.275499E-2,1.282100E-1,5.176579E-2
1.281568E1,9.328760E-2,6.131866E-2,1.079330E-1,8.911144E-2,1.284393E-1,7.261741E-2,1.282100E-1,5.176579E-2
1.283234E1,9.328760E-2,6.125751E-2,1.077597E-1,8.903440E-2,1.284852E-1,7.266327E-2,1.284852E-1,5.199510E-2
1.284901E1,9.328760E-2,6.119635E-2,1.077790E-1,8.903440E-2,1.288674E-1,7.272442E-2,1.287604E-1,5.211740E-2
1.286567E1,9.328760E-2,6.101289E-2,1.082027E-1,8.884181E-2,1.291578E-1,7.273971E-2,1.288827E-1,5.213268E-2
1.288233E1,9.343186E-2,6.078519E-2,1.082412E-1,8.882255E-2,1.292037E-1,7.335119E-2,1.294177E-1,5.240785E-2
1.289899E1,9.338600E-2,6.078519E-2,1.074708E-1,8.913070E-2,1.293719E-1,7.443658E-2,1.297540E-1,5.350852E-2
1.291566E1,9.324842E-2,6.081576E-2,1.067967E-1,8.966996E-2,1.293413E-1,7.547610E-2,1.299833E-1,5.444104E-2
1.293232E1,9.311083E-2,6.090748E-2,1.065656E-1,8.986255E-2,1.292954E-1,7.604172E-2,1.299069E-1,5.477735E-2
1.294898E1,9.304968E-2,6.101449E-2,1.065271E-1,8.986255E-2,1.292648E-1,7.610287E-2,1.298763E-1,5.471621E-2
1.296565E1,9.304968E-2,6.116737E-2,1.065656E-1,8.986255E-2,1.292954E-1,7.625574E-2,1.298610E-1,5.489965E-2
